group,subject,region,mean_timeseries
HC,sub-005C,auditory,"-0.06861076645,0.12110756499999997,-0.8687552675000001,0.19049933825,-0.33481374750000004,-0.15777030499999997,0.9593896625,0.407268825,0.3093391425,0.9503574125,-0.5800603875,-0.046842155000000024,-0.16316388750000002,0.02155731749999995,-0.9764512125,0.6730128124999999,-1.088868985,-0.9964015050000001,-0.48172749,-1.201908365,-1.311116118,0.40708810500000003,0.8755174249999998,0.40204413100575,0.73780534125,-0.42448511250000004,1.5991180075,0.9579941175,1.551483385,0.058149674999999984,-0.5515536225000001,-1.7800441500000002,0.48577205000000007,0.497848237,1.2500117,-0.8229123575000001,0.3586733675,0.37494433000000005,-0.706312365,-0.49351585750000004,-0.3317739975,0.395427975,-0.8152907774999999,0.899725595,-0.90168194,1.0265014875,-1.845312875,-0.1977638411175,0.7056296524999999,-0.7468428949999999,-1.574302125,0.3258392495,-0.1252985800875,-1.346829475,0.32451961125,0.009309504999999996,0.2466067885,0.2199041,1.0694548325,-0.173292822,0.5384131375000001,0.3983918375,-0.14147875,0.5068444225000001,-0.12527063,0.30500879750000004,-0.057338300000000016,0.12441418500000001,0.8098710075,0.75199143,1.03580045,-0.9443948875,0.054095599999999994,0.057144027500000014,0.42351025645000007,0.42718464,0.6357962512499999,1.3166030125,-0.324056425,1.3325139325,0.8131786997499999,-0.9867556649999999,0.20324671999999994,-0.9923485825,-0.8612364450000001,-1.000680165,-0.44000198999999995,-0.4784956025,-1.4431298325,-0.5484887380000001,-0.23201655000000004,-0.6508115125,-0.01546040999999998,-0.362105165,-0.5874388525,0.3294619425,-0.361765895,0.67817690375,-0.7340648000000001,0.337601325,-0.10856377999999997,-0.415879829,-0.824488915,0.6643015025,0.96172933,0.489402955,1.294400185,-0.64680594,0.40055953499999997,1.3547882475000002,-0.406051315,-0.4942278925,0.8718760975,-0.6896306124999999,0.7551436175,0.16988764250000002,-0.35572423150000004,-0.6487641525,-0.19334275500000003,0.26798318,0.42022944249999994,0.07297887499999998,-1.17875976,0.2006956125,1.03211424,-0.3094165845,-1.042098075,1.5174089624999998,1.752798365,0.7812706375,-1.5343889325,-1.10227858375,-0.019387143749999974,-0.4236341250000001,-0.3144475875,-0.9458404075,-0.589106585,-0.4423948975,-0.036944295000000016,0.29086019750000003,1.363501125,0.3343645190000001,0.0878633875,-0.12826627499999999,0.5704141375,0.8877451375000001,0.7620509500000001,1.8809332000000003,0.914718995,0.075905684,-0.9140443682499999,-0.46160766,-1.331937575,-0.6614202875,-0.55276923,-1.01684837,0.11419108499999997,-0.21898609500000002,-0.159533595,-0.644563685,-1.27693335,-0.062186135000000003,0.12413957499999997,-0.1788592225,0.7971275950000001,0.48604553,0.2966508375,0.437722355,-0.7945356050000001,0.44757663875,0.327688775,0.429879435,0.490820709,-0.489483605,-0.1279757325,-0.575284185,0.11106538099999999,-0.7843559400000001,0.736809055,-0.35986904649999996,-0.26293285,-1.014568365,-0.04509419250000002,1.5873239875,0.9919418675000001,-0.022846904750000008,-0.6667491445,1.495753025,0.613943264,1.143663075,0.2821600675,-0.04990852950000002,-2.156591325,-0.6145251735,0.772855385,-0.2107326765,0.004182204249999988,0.535463135,0.7969050875000001,0.5704748749999999,-0.6943044950000001,-0.7876293999999999,0.0013446225000000034,0.7734427075,0.9506006109999999,-0.1589949505,0.58480207,-1.4798271125000002,-0.50860752,-1.088811415,-0.39981141,-1.2313937925,-1.8356398500000002,-0.966846075,0.391946275,0.7883854324999999,-0.08429783499999999,0.6257378142500001,-0.5270724085,0.464026265,0.383060289,-0.2607433075,-1.38626017,1.5401431825,1.4333472399999998,0.530899235,0.5199339525,-0.37960974849999995,0.492116289425,0.04188227250000001,-0.36156613575,-0.21701784600000001,0.34087713575,-0.211414451,-0.2828868925,0.11890174975000001,1.1275042800000001,0.39985074,1.5181119250000001,1.0797772125,0.21259247125000003,0.9703115524999999,0.27649866999999995,0.22865994000000003,-0.676311565,0.19295368999999998,0.45737260999999996,-1.0437710675,-1.3189319575,0.109443445,-0.6136404999999999,-1.8381209250000001,-1.470466915,-0.34409267250000003,-0.22690278249999998,-0.8517859225,-0.8254409175,-0.19266425925000003,-0.5429027675,0.90661539,1.8623346,0.9426804525,1.1843823525,-1.1124939375,-0.5430029075,-0.5653642900000001,-0.1009708205,0.5987485849999999,0.8075935875,-0.553319704575,-0.1806881055,0.06351979949999997,-0.6294368625,-0.8362240325,-0.19337039650000004,0.53094608,-1.9441474749999998,0.96479465,0.53171317735,0.1954822475,0.9983437875000001,1.2650030349999999,-0.5458861075000001,-0.5897027175,0.47921589,0.18317745,0.391949975,-0.8730926335,-1.0365516849999998,0.3766366125,1.5844049299999998,-0.3223440325,1.0088607375,0.65628245,0.7108509375000001,-0.4989438465,-0.26789447149999995,0.8712061849999999,-0.45352065,-0.02521853912500001,-0.8443932875,-0.24744631,-0.1635544025,-0.2399365475,0.080006905,0.29672431499999996,0.89564946,0.12854052,-0.33014839749999997,-0.15155558499999996,-1.3453022374999999,-0.0175755925"
HC,sub-005C,visual,"-0.027125184918,1.6466281500000002,0.9681611840000001,1.65867842,-0.40851312100000003,0.0259193018,1.039201371,-0.07664307290000003,-0.6057089980000001,0.8913745460000001,0.1926440795,0.272230601,0.017916842000000023,0.15380799920000002,-0.813533877,0.5356279336,-0.902903409,-0.9228782240000001,-1.5257663360000002,-1.6498987799999998,-0.46863948200000005,0.257174401,0.9474652769999998,1.1305728240000001,1.2106966558,-1.149630636,0.1053982231,-1.0434544,1.702343325,-0.188184175,-1.3447817086999998,-1.241351544,-0.2519698553,0.7071801753,-0.061030647399999985,-2.0359546199999996,0.2749444972,1.3868055700000002,-0.07330689179999998,-0.5684029211000001,0.12034211239999999,0.6639378675,-1.019391803,1.2169812629999999,0.500927285,0.21288136130000002,-1.141593559,-0.026503379100000012,-1.325466579,-0.004126081600000011,-1.200868217,-1.1773900549999998,-1.7592579099999999,-0.660254567,1.0820060913,0.6055566050000001,1.5437637789999998,1.3550593899999999,2.4104921399999997,0.668072194,0.862024913,0.647687711,2.43111265,1.29162649,-0.342633568,0.0861731213,-0.4202884480000001,0.1889723755,-0.156395375,-0.28079489100000005,0.3645318584,-2.12269911,-0.939982015,-0.3675675823,-0.5078730645,-0.5558190905,-0.5856807620000001,0.4058354565,-0.5920368490000001,0.963397119,1.4087236100000002,-0.7004886154000001,-0.7203909069999999,-0.27545054260000007,-0.046029176,-0.36049652800000004,-0.11543331909999996,-0.3932929831,-0.288089033,1.4534614959999999,0.44481755599999995,-0.4900168410000001,0.15457141479999997,-0.062043957699999985,-0.40014316799999994,0.5420945620000001,-0.612531872,0.20854674330000003,-0.9497599420000002,-0.5839201009999999,0.38746232329999997,-0.296368026,-1.073653951,-1.1344139739999999,-1.3696542949999997,-0.10910134860000001,1.18893037,-0.07613013819999997,0.10366350390000001,1.086957616,0.31754178839999997,0.1926420215,0.9863654350000001,-0.19637733000000002,0.647649615,-0.9111967790000002,0.307802051,0.1263669496,1.59654376,0.47105560099999993,0.2313909,2.04680432,-0.7256851739999999,-0.9943904230000001,-0.34478234499999993,-1.6251551600000003,-1.3305159000000002,1.057406625,0.27771231,-0.39537876299999997,-1.8850590530000002,-0.18776246300000002,1.6964327529999998,1.8754477299999999,0.545122748,-0.0315132758,0.03680915560000001,-0.34298404000000005,-0.47650618350000007,-0.1341522195,0.9036360259999998,0.31550103949999997,-0.7662679984,-0.452788476,0.6655228343999999,-0.11120626380000002,0.483143106,0.9430425729999999,0.5084731963999999,0.5989363919999999,-1.5389740900000002,-1.214655338,-0.22890800999999997,-1.9750501599999999,-1.893757436,-1.567195583,-0.4150021025,0.6258933689999999,0.863554891,0.4979414707,-0.08702746200000003,0.827321768,0.7504329859999999,0.3073539912,0.43555811240000003,0.6793850703,0.5058555046000001,-0.347665219,-1.0522482996999998,-0.290727563,0.742545424,0.751343918,1.0929516989999999,0.9992167860000001,-0.4180930087,-0.5442194585,-0.680471215,-0.8268618354999999,-0.39968294299999996,-0.47653296980000004,1.289384342,-0.017568041200000016,0.7250459504,1.593392617,1.3643244920000002,-0.30111156940000006,-0.8811006750000001,0.13405886077,-1.0637120150000001,-0.295010645,-1.60199949,-0.6263051620000001,-1.54289315,-0.3973611044,1.3834547499999998,-0.056415989799999997,-0.11071319269999999,0.11826282234999999,0.2342911436,0.454458493,-0.6229841708,-0.5654389280000001,-0.309938719,-0.33241238630000003,0.2409493945,-0.5525863950000001,0.03867541013,-0.9380469550000001,-0.716770492,-0.18651925,1.1673134115,1.3073568200000003,0.28692511899999995,0.6091661869999999,1.3817458390000001,1.130000544,0.5689792850000001,0.045755078000000005,0.5137140302,0.5822676649999999,0.25440502404,0.10914554670000003,-1.391066236,0.83460859,-0.08452431860000002,-0.1471508907,-0.30890678190000004,-0.4451647577199999,-0.2198310587,-1.021764069,-0.8042519319999999,-1.538513133,-0.923053539,-1.411252626,-0.888216291,-0.5571482298,0.736946833,-0.353903557,0.804094851,0.746290651,0.1983575846,1.1361670959999999,1.086584154,1.69644915,0.7010615419999999,1.633150166,1.208718937,0.9895945709999999,0.39809633,1.0569823870000001,-0.46951014620000003,-1.3381848710000004,-0.9939586637,-0.8387458313,-1.0599421480000002,-1.40318724,-1.48149649,-2.0251447199999997,-1.8422741599999999,-0.10898639239999999,0.6022035846,-0.555913471,0.846276679,0.05713621630000001,0.41323077,0.3253847932999999,0.523674265,0.886317858,0.5710144869999999,0.28553002000000005,0.690428641,1.4300900890000001,0.7408678261000001,-0.5641870456,-0.574599799,0.183840226,-0.17018987280000003,0.6739824292,0.36961701059999996,-1.120440254,-0.754810073,0.662607965,-1.4666406,-1.083617148,0.081570823,-0.48156262399999994,-0.4186299676,-0.7258093444,0.2564231883,1.2499539079499997,1.114730931,-0.351751694,0.33333872133,0.303937212,0.025112113000000002,-0.79931077,-0.44443642699999997,0.715609278,-0.3412475104,-0.529487276,-0.12694924069999997,0.7036234506000001,0.019854944000000006,-0.477983932,0.41943256,0.32858317689999994,-0.43591368499999994,0.1417709397,-0.12632528999999998,0.49095120750000004,-0.248600433,0.198992699"
HC,sub-005C,motor,"0.045821585,0.5114540000000001,-0.07443382250000002,0.35100872000000005,-0.11883080500000004,-0.7744297099999999,0.42373932000000003,0.52051744,-0.27159947425,-0.1750939575,0.17943130325,1.30769074,0.44291439749999995,0.64888576,-0.4232908,0.46256678500000004,-1.00713072,-0.672370205,-1.829326325,-2.4763677,-1.4424139925000001,0.40324262,1.037088055,1.096752,1.6891528999999998,-0.3214325075,1.1527482875,0.301528216,0.9003861400000001,0.09853662399999999,-1.751097275,-2.18904005,-0.18772767999999998,-0.01999271750000002,-0.24069697,-1.3477859,0.5258639150000001,0.39147007750000007,-0.19417184999999998,-1.2333045125000002,0.31599176249999994,0.41145738,-1.260162335,0.808816445,-0.06439252500000002,0.35342886349999997,-0.84822116,0.49183779000000005,-0.66965057,0.37635615,0.333929635,0.5994890325000001,-1.303751955,-0.4504193675,0.413771724,-0.4258720145,0.46443386750000004,0.704340405,2.0627501,0.542922245,-0.17930367000000003,-0.27033385675,1.2115170175,0.8655917625,1.2001124,0.29184557749999995,-0.2338562125,0.23290628750000003,0.35606373,-0.199416905,0.21580051499999997,-1.253514,-0.099046515,0.303173365,-0.1809416,1.1241330125000002,0.17236467249999998,0.4070673725,-0.6538617099999999,0.6180070824999999,0.23251471,-0.159936939,-0.42080758575,-1.313657785,-0.10783123749999998,-0.8207395625,-0.5850503025,-1.554694275,-1.8268108500000002,1.70584386,0.3279071575,-0.621015035,0.5051472425000001,-0.256336208,-0.2551995725,-0.4947219085,-0.410475609,-0.43016282725000005,-1.136932,-0.06443695749999998,0.39467178,-0.209878055,-0.18462644875000003,1.4602763499999998,0.28123255999999996,0.7972074575,2.103752225,-0.6444682225,-0.07189763249999999,1.047652435,1.009653495,0.07466932750000001,-0.020956132500000002,-0.571434795,0.040567573499999954,-0.1360096675,-0.3530249625,-0.756944475,0.5923583675,0.2303427635,-0.572218785,0.7716976624999999,-1.5916184650000003,-0.21934325500000001,0.8403797875,-0.56608715,-0.70867436,0.81852739,0.35050019,0.354114883,-1.5770700500000001,-0.36695302,1.793966825,-0.45526382499999996,-0.4538529425,-1.0171719525,0.74376908,0.08041868500000003,-0.48330460875000003,0.20039285449999997,1.0101606025,0.5610406575,-1.3778406925,0.22755061749999994,1.860749125,0.9486912650000001,0.15283138249999997,1.44179989,0.628338075,-0.1738959675,-1.14053385,-0.7463054225000001,-0.625565265,-1.7486488999999998,-1.6001336000000002,-1.362122145,0.366722775,0.6632234,0.6616061849999999,0.629144,-0.610371295,-0.270123695,0.20677870874999998,0.5462475870000001,0.396692425,0.483516413825,0.759544385,0.07188355825000001,-0.8459874875,-0.354159465,0.49069330750000006,0.41613031500000003,0.528957855,-0.27946247750000003,0.007085772500000025,0.3171282275,0.053310836750000014,-0.27758288675,0.1679113725,-0.981540975,-0.566383805,-0.7233047425,-0.7282760300000001,0.489869605,0.842657865,0.031282118750000004,0.41791027000000003,2.003928175,1.01696466,0.85995705825,-0.8228531525,-0.6341684267500001,-2.447003225,-0.8159396649999999,0.45803315250000004,-0.864407335,0.18831838999999997,0.114275715,0.005008007499999995,0.40647668249999996,-0.36516447750000003,-0.5404906135,1.052087625,1.5115846325000002,1.2723303275,0.05797398150000001,0.26952558449999997,-1.63710325,-1.768082875,-0.8065893625,0.8062826099999999,0.477624608825,-0.6268535500000001,-0.04622788875,0.47939496249999997,0.87296507,0.24169772499999997,0.04621075825000001,-0.21755947749999996,0.11611193750000001,-0.02480739124999999,-0.23758647249999998,-0.53654286025,0.7962133725,-0.2855268,0.43421682,-0.31229653,-1.4959660750000001,-0.6724509375,-0.0706773325,0.12084614000000007,-0.62972505,0.6626436450000001,-0.08239602174999999,0.10253125499999996,0.03652402499999999,1.1970225675,0.067730125,0.9886003325,0.7272925575,0.016650989999999994,1.246025775,0.98281962,0.7162885375,-0.33936125500000003,1.2602994324999999,-0.023380200000000018,0.2941235535,0.274201025,0.28046833,-0.6291788125,-1.4306687249999999,-0.5205144349999999,-0.7556408875,-1.3037092499999998,-1.338713205,-1.100252875,-0.8903544767500001,-1.0569110350000002,0.835876405,0.823754575,-0.0012371475000000076,1.5644208000000002,-0.58494859,-0.8409325375,-0.5585487499999999,0.56533531,0.63106721,-0.256091695,-1.361726575,-0.009817262499999996,1.2532443,0.37710534,0.31913305000000003,0.641540735,-0.08888938874999999,-0.9967424874999999,0.3914766424999999,0.9080909675,-0.841063325,-0.37246806749999994,1.2385430149999999,-1.514545925,-0.7968684875000001,-0.19288674,0.2643215425,0.300036839,-0.5135092775,0.055967261149999996,1.091445175,0.4063368425,0.04317420149999998,1.2959716600000002,0.7394285030000001,1.287673385,-0.88357652225,-0.03607831324999999,-0.24847661875,-1.20624985,-0.9136966074999999,-0.7414772125,0.4233631525,-0.15454626500000002,0.251523934,-0.2827590625,-0.104649505,0.149395615,0.8240624249999999,0.16731729950000002,0.62809572,-0.12323089325,0.190599275"
HC,sub-005C,dmn,"0.11487006766666667,0.11000810733333333,0.004961948333333327,0.23337416833333335,-0.03996570190000001,0.03322164666666666,-0.14648472666666668,0.4443078573333333,0.4938766733333333,-0.264426234,0.3575398183333333,-0.04953103966666669,-0.6981086781666667,-0.7993322816666666,-0.5553512933333332,0.7413644559999999,0.28020836833333335,0.07364897666666664,-0.451507575,-0.9188443841666666,0.44847112805,0.4402666166666666,-0.09420520833333335,0.7611119716666667,0.5115156966666666,-0.29920469616666673,-0.11704055999999996,-0.3473043516666667,-0.36974024666666666,0.05355780866666667,-0.640914445,-0.8628303416666666,-0.27558270333333335,-0.2887183158333333,0.07235987833333331,-0.8629662666666666,-0.5594726766666667,0.5557281483333333,0.312664165,-1.0288945033333332,-0.28761111,-1.1195208016666667,-0.5173436683333333,0.5396593550000001,-0.41779286566666657,0.41439723733333333,0.637670165,0.7072660623333333,0.22831364666666665,1.4390578833333334,0.0055289806666666275,0.39450700825,-0.12697778999999995,-0.260808625,0.60179609,-0.006446776666666672,0.36272935999999995,-0.3736083783333333,0.38400278633333335,0.31435804666666667,-0.08469387666666665,0.3415317083333333,0.283558068,-0.82690982,0.42610757166666663,0.1781286633333333,-0.29218832916666665,0.5718494333333332,0.22567210333333332,0.4430496616666666,0.545848185,0.20691084666666662,0.31373738833333337,0.166297645,-0.006518617000000004,-0.037863484000000024,-0.5510927529999999,0.3963823266666666,0.898689205,0.7952994426666667,0.7133313571666666,0.060574436666666655,-1.6273370666666669,-1.7520868833333336,-0.800191805,-0.17209195666666666,0.49926473,-0.3720848133333334,-1.4058985766666667,0.08062768666666663,-0.1888951411666667,-1.0450397999999999,-0.03356839500000005,-0.5714612183333333,-0.08163142583333337,0.5806870033333333,0.8384210949999998,0.7750859483333333,0.526679366,0.07069906499999996,0.26440827,-0.4910803989833334,-0.6469729733333334,-0.6580682266666668,-0.52555438,0.15378354416666667,0.26942313333333334,0.5650981500000002,0.21932390833333335,0.351768287,-0.28550554833333336,0.7582484616666666,0.5598667273333334,-0.18028373666666667,0.01735208716666666,-0.278722265,0.07933738833333334,-0.10102196833333332,0.1623755233333333,0.34864141,-0.08969100550000002,-0.41996105,-0.9570139950000001,0.7563911549999999,1.3286820949999998,0.23424513,-0.7280867701666666,0.3848424333333333,0.502743941,0.06438870999999999,0.042056621333333315,-1.4395756466666665,-0.10190341299999998,-0.16244895833333337,0.69066852,-0.06675870833333332,0.13778893833333333,0.8509238533333333,0.5695169616666667,0.46143576999999997,0.5526625406666666,0.8875657883333335,1.1901866395,1.08758589,-0.3946699045,-1.1173426983333334,-1.208722485,-1.16551593,-1.3807749783333332,-0.16300702649999999,-0.8327867566666667,0.7156533483333333,-0.05316806333333333,-1.1889181666666666,-0.8997188883333335,-1.1609953133333335,0.21357046999999998,0.8607069595,-0.038741005,-0.3260303536666666,-0.014583407000000012,-0.9136791700000001,-0.4420336466666667,0.29473722500000005,0.7555470933333334,-0.057100420666666644,0.5017431635,1.0782974566666665,0.10161342000000002,0.20615156833333337,0.19174094,0.11819749466666668,0.666104758,0.7943156849999999,0.71727738,0.5060557116666667,0.6852694826666667,0.022351745833333325,0.16376948500000002,-0.035525929099999964,0.5982439569666665,0.5121697198333334,-1.0434695833333334,-0.8516898116666667,0.17279132566666666,-0.307627878,-0.56096896,-0.7071090116666667,-1.5452454566666667,-0.08303249636666667,-0.359220955,0.1988987708333333,-0.18934015333333332,0.12955895500000003,1.0825640816666666,0.18130322666666662,0.5722538116666667,0.6589952783333334,0.32050748999999995,1.458828325,0.6304269866666666,-0.15545743599999998,-0.14460373166666668,-0.8407977833333332,-1.4960860833333334,-0.31865000000000004,0.8109264316666666,-0.28398522000000004,0.5931661149999999,0.22992211166666665,0.09775485216666668,-0.5955498466666667,-0.37509063000000004,-0.07098366433333334,-0.34857577000000006,-0.31209786166666664,0.03365292166666667,-0.3395610101666667,-0.13282727033333333,0.20207374,0.51206431955,0.5316951850000001,-0.7917659133333332,0.68436756,-0.5429519421666666,-1.5314286,-0.6282090233333333,0.12768339000000004,-0.031240655833333315,1.20580501,0.7585624699999999,-1.0261485,-0.7126138455,-0.8235963333333333,-0.15786861166666663,-0.34240104549999995,0.8447195266666666,0.6272457766666667,0.23523065499999998,1.6220203333333334,1.098758345,0.46413002000000003,0.7918478250000001,-0.21743319333333333,-0.37965073333333327,0.35178427666666673,0.4816196471666667,0.027982218833333294,-0.5877954075,0.5547702408833334,-0.4158621245,-0.6709770483333334,-0.045247755,-0.43276372833333326,-0.3981371633333333,0.10799504166666667,0.274633018,-0.8583545455000001,-0.3538213196666667,0.42968657000000005,0.6388307083333333,0.8719377181666665,0.8407809,0.47299437833333324,-0.052014851666666695,-0.6478284176666667,-0.9538286806666667,-0.3089777683333333,-0.40946475876666666,-0.8976550316666666,-0.9673344583333333,-0.2840691925,0.5054103616666668,0.29254693666666665,-0.1566714183333333,0.26149959166666664,0.735989055,0.2528855083333333,1.1625481366666668,-0.10424002166666664,0.1456716705,1.7841892333333333,0.20131661999999997,0.040246021666666666,0.03661709333333333,-0.37121065000000003,-1.0559301316666667,-1.2021721600000002,-0.724438015,-0.24140529666666666,-0.6994816223333333,-0.25473445166666664,-0.25180181000000007,-0.47439132833333336,1.1343101916666667,-0.29239367166666663,-0.3504674366666667,0.7473139616666665,0.5621916633333334,0.8132293,0.8680000073333334,-0.31982905666666667,-0.795703785,-0.8762428583333334,-0.5172965166666668,1.2157355766666667,0.20553020083333332,-0.47932618,-0.8131977899999999,-0.05561874,-0.6104092833333333,0.21496162500000002"
HC,sub-005C,fpn,"0.012768197000000004,-0.5755382275,-1.2535058425,0.08569197499999998,0.007904968750000015,-0.0679621035,-0.04873434000000004,1.067914175,1.394217025,0.09424586875000002,0.04783141125000001,0.45599628999999997,0.4431834975,-0.1610094775,-1.069859865,-0.3117699825,-0.99462146675,-0.8350575849999999,-0.770050135,-0.31976432,-0.43142436500000003,-0.145126215,-0.2991685835,0.7297022875000001,1.802747975,-0.7604979199999999,0.567083625,0.21837800999999996,-0.5983646,-0.56901565425,-0.5163850525,-1.3618552675,-0.062208704999999975,0.7499521875,0.9958897925,-0.9913307474999999,-1.1918167825,0.38713752,0.587345365,-1.3159935,-0.5422641,-0.61818181,-1.5995273,0.30340002,-0.9803134474999999,0.17046597500000005,-0.15715198102499997,0.232662165,-0.3393388675,1.350024945,1.2176824375,1.7380812499999998,0.45443174249999996,0.233121235,0.7888421925000001,-0.42673976999999996,0.2959923225,0.0481423275,0.2817886825,-0.15832062375,0.37313313,0.38512707900000004,1.1028450024999998,0.3087646700000001,0.37836277525,0.5222189825,-0.33351498700000004,0.4994499674999999,0.488421014,-0.18953095749999999,-0.442713825,-1.1605365250000002,0.22228435000000005,0.47661812325,0.7622364625,0.4339442665,0.59705993,0.1347198275,-0.9414533375,-0.033676587499999994,0.0658411975,-0.35805705449999997,0.17821944999999997,-0.0751343625,-0.330079865,-0.44503427249999994,-0.33307791075000004,-0.6349303075,-0.7030038625,0.47551240499999997,-0.46558158499999996,-0.906386245,-0.7657765249999999,-0.5206397574999999,-0.7838030324999999,-0.7788423550000001,-0.54084332,0.12888095750000006,-0.1665557715,1.0305671425,1.668695775,0.5318074075,-0.5151056125,0.47071705,-0.34571186499999995,0.6424115924999999,1.0071916325,-0.62058555125,0.411371815925,1.0872339775,0.05081143000000002,0.41359891000000004,1.4982683874999998,-0.396752001,0.20532292675,-0.6493084974999999,0.1270869175,-1.26061835,-0.32466788999999996,-0.12553004874999998,-0.4346740375,-0.24499333325,-3.0168509825000003,-0.220900585,2.0765905150000004,0.22224953749999998,-0.374924448,0.36066448250000005,-0.7749700745500001,0.55163516,0.5016432749999999,0.1163134525,0.772118875,0.98755001875,0.7330711162395,0.045289112500000006,0.3019967025,0.1766710175,0.6787315825,0.05409400499999999,0.6555857774999999,0.42903384625,-0.7874832624999999,0.12442432750000001,-0.6543978399999999,-1.70571332,-1.216329425,0.19184101250000002,0.3963512875,0.36311668,-0.676279525,-0.25548292250000004,-0.06807770249999998,-0.4071715125,0.06405159249999998,0.9237700725,2.00726865,1.285497065,0.28590914575000004,-0.5079173225,0.141160405,-0.170914875,-0.852684405,-0.5019278025,-0.8316273624999999,-0.98963226275,-1.33920959,-0.5987787250000001,0.32191688,0.4195778825,0.752253075,0.54269516,0.8917132725000001,-0.33700738249999995,0.2579315075,0.7576466399999999,1.1208396075,-0.5561294625,-0.8471924500000001,-0.763156025,-1.1900963825000002,-0.21206254,-0.052013055,1.35199951,0.795498995,-0.214550805,-0.82632253,-0.35216693,-0.65877655,-0.16307843125,0.37937367499999997,1.618415125,0.4929468475,0.9150920982499999,1.0349228149999998,0.05300696117499998,0.474970685,-0.28850132250000005,-0.36073616249999996,0.02942223499999999,0.04616230000000002,-1.039862525,-0.24433350999999998,-0.0034060414999999913,-0.678456425,0.392902735,0.8561777875,-0.24568521999999993,0.2205296575,-0.578300205,-0.53539733,-0.94585673,-1.086421775,0.08352352999999998,-0.2122952475,0.029793207499999974,0.41745384,0.38353581825000005,0.7818740875,-0.05539322449999999,0.41145142749999997,-0.10977227750000004,-1.68143547875,1.526843575,0.822030595,0.35435891249999996,0.898166215,0.3517411575,-0.10491276000000002,-0.43497763,0.714985985,0.155761310925,-0.14035401749999998,-1.1388444025,-1.3786530935,-1.552334875,-0.4481671850000001,-0.08416708749999999,0.7932125975,0.5521420225,0.6398711875,0.887021485,0.9925533034999999,1.5217488750000001,-0.305298345,1.0478648750000001,-0.05216375825,0.18762549125,0.23059979600000002,0.5295576,-0.23753014250000004,-1.2780629024999999,-0.4379253925,-0.6533530775,-0.495383935,-1.08476628,-1.3310758125,-0.9842199675,-0.441854085,0.8710034725,1.8121966500000002,1.4970065750000001,1.375127275,-0.0035453390000000223,-0.930327925,-1.1991398375,-0.7567522625,-0.34648843000000007,0.37517527000000006,-0.633270505,-0.0626134325,0.270461755,0.022501255000000026,0.04510356249999996,0.110090285,0.5465904675,-0.12171561499999994,0.5430183225,0.29549988250000003,-1.005210135,-0.10319998250000001,0.23370855499999998,-1.0805420625,0.753901605,0.8718008899999999,-0.18750703675,-0.28289925000000005,-0.5883296975,-0.7956395275000001,0.3575970275,0.8784586825,0.5689170875,0.14078560499999998,0.03461852885000001,0.6533306675000001,-0.20808481900000003,-0.301930056,0.5306363399999999,0.6372650075,0.97942241,0.41425533,-0.28264065,-0.056190623499999995,-0.4714064425000001,-0.45736686975,-0.10152990499999999,0.0518400375,-0.8379643875,-1.1816097,-0.3942434275,-0.3577791575,0.0334434175"
